baseMean,log2FoldChange,lfcSE,pvalue,padj
ENSBIXG00005010956,1467.17287856017,2.4223697449172,0.335606573105444,1.49538637617599e-14,9.20501599590336e-14
ENSBIXG00005010965,0.944473535515365,2.13158739394031,0.662951571483824,5.87106937868675e-05,0.000139976500356964
ENSBIXG00005011113,1.05115794482677,2.19583547894258,0.99598471734902,0.00100126652829944,0.00199783765139926
ENSBIXG00005011131,2.43308710137932,3.02848749357138,1.32710196446861,0.000214781473048387,0.000472313475019428
ENSBIXG00005011239,860.713282850771,2.03230656311604,0.290875989458276,1.52654290436551e-13,8.64908767997932e-13
ENSBIXG00005011483,886.15620642111,2.05430117815328,0.183921670323178,2.94887618240532e-30,6.17564765931103e-29
ENSBIXG00005011562,4754.36058904341,2.08593423536236,0.244731881102182,7.52604602626325e-19,6.56787758520072e-18
ENSBIXG00005011750,6.6651526099556,2.54901315505166,0.474504180867889,1.80104504838751e-09,7.0525770749989e-09
ENSBIXG00005011865,251.144017235824,4.91187769136232,0.466295340333351,3.03797766213889e-28,5.44681606536617e-27
ENSBIXG00005011987,7.46925188860374,2.71517385281788,0.485426472893654,4.16376023275027e-10,1.7344029909343e-09
ENSBIXG00005012235,46.3036864941667,2.22621256274845,0.170024238723366,1.35720663047714e-40,5.35666734585378e-39
ENSBIXG00005012273,307.928900376774,4.71523886371104,0.39647776167848,6.00522165189187e-35,1.71458415249188e-33
ENSBIXG00005012304,2.19085659496393,3.95621581528241,0.637251387899993,2.84218899011632e-12,1.43383420857661e-11
ENSBIXG00005012456,1.38701869471546,2.70044841829292,1.01186155985281,0.00012309281327689,0.000281325052746672
ENSBIXG00005012493,77.9818460752585,5.56514312116144,1.88099041310153,4.27155104404717e-06,1.17497962730058e-05
ENSBIXG00005012614,9.88430997806738,4.38673741250632,0.608661719440477,2.52749779401651e-15,1.66889473946321e-14
ENSBIXG00005012792,1.72277256168218,3.08227523839574,0.775448665501061,7.38026954308322e-07,2.20296532012563e-06
ENSBIXG00005013008,4.97003748365478,2.4656632619013,0.501869418734482,2.31751884214466e-08,8.11829642594649e-08
ENSBIXG00005013166,16.1069548294442,2.14809494668137,0.512859357740656,1.23810301964752e-06,3.6045906504925e-06
ENSBIXG00005013170,13.8925926578413,5.33766210090635,1.6120472673674,1.8511324190944e-06,5.28873322160201e-06
ENSBIXG00005013308,3.48145853614791,2.51007586696218,0.60477412025609,7.8632201828479e-07,2.3392543671518e-06
ENSBIXG00005013320,72.1638303965934,2.84097598569941,0.192700504468218,6.78752594267919e-51,5.48186991064993e-49
ENSBIXG00005013557,1.64571621082564,2.90608427733933,0.681083112312684,2.67453526794562e-07,8.38405530086456e-07
ENSBIXG00005013580,19.2667215623383,4.40443062885583,0.397296926031516,6.68115819067948e-31,1.44070215867001e-29
ENSBIXG00005013650,8.70369406224686,2.74375584488227,0.374696334012195,4.69320939190534e-15,3.02003090526701e-14
ENSBIXG00005013911,2.77269251194925,3.47730081228838,0.510980089330617,8.57213007200681e-14,4.96483429967327e-13
ENSBIXG00005013966,48.3141097979693,5.39672581875017,0.542743259925092,1.96146957142488e-25,2.85863297188864e-24
ENSBIXG00005013983,14.1374635493898,2.28942399752026,0.389776836050779,1.46160178945453e-10,6.35376108074616e-10
ENSBIXG00005014342,12.4390191116496,3.02799119919923,0.50064753479796,1.93781355820403e-11,9.12173705420111e-11
ENSBIXG00005014558,12.7412834749579,2.06813286954558,0.599840829621415,2.89558302505951e-05,7.18438996901765e-05
ENSBIXG00005014754,20.8841419439875,4.04112886328519,0.410767307838696,4.18475638944512e-25,5.94003866671034e-24
ENSBIXG00005014886,367.63943009323,2.07887169763747,0.257130369183717,3.06690733360129e-17,2.35485028321631e-16
ENSBIXG00005015379,465.754400535927,2.1767745694808,0.129451173015013,7.69161287062112e-65,1.39771027633318e-62
ENSBIXG00005015485,34.0538894909912,2.41009902434055,0.324818634201358,3.38246652225805e-15,2.20752444746695e-14
ENSBIXG00005015901,0.975893119875437,2.05924150019447,0.67724980038543,0.000121815502290944,0.000278551767920502
ENSBIXG00005016135,579.317391157027,11.6593560650485,1.08081728673403,3.98695140649581e-34,1.08168533882301e-32
ENSBIXG00005016296,15.8021805994424,3.95548305038433,0.490198469302087,4.00236497606432e-18,3.29812267394625e-17
ENSBIXG00005016360,680.850805370889,2.52387525801702,0.186062633192503,1.70133015857328e-43,8.52865075181344e-42
ENSBIXG00005016383,2.86209824485048,3.77430695812567,1.14937233916086,4.77384904337913e-06,1.30512140043487e-05
ENSBIXG00005016407,2242.51731993058,6.19672147926793,0.643185612206653,8.28212415101147e-24,1.07421305438212e-22
ENSBIXG00005016429,248.628697358704,5.87898575856184,0.656782708995831,3.69809960083231e-21,3.84694976365651e-20
ENSBIXG00005016625,154.713463462245,3.79833861124018,0.37334484528042,1.74977180352437e-26,2.769942750679e-25
ENSBIXG00005016747,181.882456495045,4.03725418030689,0.451851713034871,2.19502195806905e-21,2.32214421215977e-20
ENSBIXG00005016875,175.233792017497,7.22893251093185,0.65250047684671,3.3673981050008e-30,6.99336427877846e-29
ENSBIXG00005017011,34.042132107008,2.60719952169697,0.479141505472367,1.1311237124248e-09,4.52164371293555e-09
ENSBIXG00005017038,157.522488805032,2.85904310712109,0.282972312641445,9.82387865173907e-26,1.47231583401708e-24
ENSBIXG00005017455,8349.40169177426,2.5214862129158,0.208652411115268,3.32362417285634e-35,9.69575647081586e-34
ENSBIXG00005017502,20.3091136713339,4.87539022439261,0.514663468970627,1.31991978840016e-23,1.68441848636728e-22
ENSBIXG00005017520,0.878026254176792,2.11188948377469,0.781910467634524,0.00031555955213298,0.000678198396816538
ENSBIXG00005017583,1133.49184102684,2.02231811640722,0.237945552048142,1.05149803348636e-18,9.07638950725859e-18
ENSBIXG00005017698,4.12375368015552,4.97328180283639,0.739059678615231,7.76679724275354e-14,4.51940553368364e-13
ENSBIXG00005018279,1.15248192660551,2.44495879529539,0.960068373828713,0.000264845034112563,0.000575012024902759
ENSBIXG00005018339,746.210225176236,2.48319362551824,0.353226510432903,5.38360900932104e-14,3.18147219402458e-13
ENSBIXG00005018396,44.7519442602071,3.46776298158529,0.446639076581807,7.40073101314075e-17,5.5196986970603e-16
ENSBIXG00005018574,129.174708107809,2.79385626577714,0.262176750567312,3.22703629951929e-28,5.7620929626524e-27
ENSBIXG00005018619,11.8922325730393,2.15296181782334,0.326682025887978,1.89648512750122e-12,9.72206378173929e-12
ENSBIXG00005018624,94.9479780823121,3.10453230607655,0.241717904847932,1.41664751611381e-39,5.37248172143594e-38
ENSBIXG00005018687,8.86820087752087,3.24200307655334,0.468763809870886,5.11828602674206e-14,3.03083841603921e-13
ENSBIXG00005018793,38.7553696272151,5.94259593033548,0.741660761099733,1.10376119741397e-17,8.76090650889439e-17
ENSBIXG00005018974,606.782167189133,4.36765803437022,0.363737199072753,1.48852811745508e-35,4.43886718102631e-34
ENSBIXG00005019091,147.596506897899,2.42145931839485,0.197087394820019,3.12838560663895e-36,9.81559117047059e-35
ENSBIXG00005019265,935.839826602921,2.51545971452991,0.204802395941113,2.96119341902469e-36,9.30775120628573e-35
ENSBIXG00005019319,1.97078162050327,2.74330772277073,1.25852683239141,0.000414529061768609,0.000876540543339803
ENSBIXG00005019421,682.348075220413,2.4171153518837,0.30549796103895,7.26051664992568e-17,5.4174385354129e-16
ENSBIXG00005019535,99.9115558162265,2.95678813303523,0.486100108252445,1.69900121111317e-11,8.030093776177e-11
ENSBIXG00005019664,990.154119691419,2.101543098398,0.218720094977375,3.46374904789674e-23,4.24035804495148e-22
ENSBIXG00005019750,4.91212056094613,4.68090037145547,0.941843113174431,2.47846983351e-09,9.56780399326884e-09
ENSBIXG00005019792,1.85494537189719,2.69855632401893,0.6751898771679,1.13707297031208e-06,3.32265292581143e-06
ENSBIXG00005019832,33.7081762116968,2.73640882054457,0.493735097900761,5.42277575940096e-10,2.23641425822103e-09
ENSBIXG00005019855,2.03661399301944,2.6447089268956,0.652018488487845,9.59058596129986e-07,2.82375986658019e-06
ENSBIXG00005019969,774.15516481334,11.9886275012171,0.975023287414905,2.23620876521992e-42,1.03202809283761e-40
ENSBIXG00005020053,4865.89450440267,3.03609038500747,0.425435736985752,1.33758733443853e-14,8.26574957466531e-14
ENSBIXG00005020067,8.91585912745715,4.82862210187759,0.666339920877284,1.91365906389731e-15,1.27176313789289e-14
ENSBIXG00005020132,20.3534159996315,2.70246088767913,0.33180341524042,7.8437772239798e-18,6.30284171682762e-17
ENSBIXG00005020160,171.545690825571,6.64066939077167,0.810138241262006,3.60394608882632e-18,2.99242453686698e-17
ENSBIXG00005020162,31.8143120456098,7.90993019255434,0.553619084194505,4.34597848711332e-48,2.91598441183431e-46
ENSBIXG00005020503,134.017239732597,3.80125040685237,0.293090263755761,1.25281557621363e-40,4.97844367358698e-39
ENSBIXG00005020626,2.92315124234326,3.37359305949877,1.00814532419014,5.70685881521226e-06,1.54302777481987e-05
ENSBIXG00005020766,1.51331711166536,3.10980288990638,0.705790704076143,1.10840690294975e-07,3.60681932884879e-07
ENSBIXG00005020780,1.99372663182884,3.51527015046606,0.661606954698061,7.88452624072391e-10,3.20843387612383e-09
ENSBIXG00005020918,4.91030428198833,2.94854065025608,0.839300798592982,5.32199762493996e-06,1.44569057251756e-05
ENSBIXG00005021104,2.3115850289583,2.38371300772789,0.719005709395041,2.60802196832867e-05,6.50049196135073e-05
ENSBIXG00005021127,7.29633091743912,2.92388936136416,0.409204163183697,1.4159605023213e-14,8.73459369271397e-14
ENSBIXG00005021129,2.52345571501579,2.29906821354109,0.848874373285256,0.000216845825083839,0.000476492684039247
ENSBIXG00005021190,0.90645158083824,2.22758661722639,0.766849871492096,0.000136274770518727,0.000309103285879494
ENSBIXG00005021275,13.6157122001974,2.46371634712653,0.322826088186749,6.23768684270848e-16,4.33014114488855e-15
ENSBIXG00005021414,12.3332661270884,5.03578237369289,0.727534484302276,2.11151609399642e-14,1.28840147813108e-13
ENSBIXG00005021420,116.736689656266,2.20645560180046,0.253555478047762,1.27667944611414e-19,1.18529392961475e-18
ENSBIXG00005021653,403.726492581246,6.64729371906536,0.58727873686564,2.25621662549686e-31,5.03320959485841e-30
ENSBIXG00005021694,166.522962765297,6.4655585534801,0.705894309140702,8.34046973865089e-22,9.16821011914081e-21
ENSBIXG00005021768,1.93089897528731,3.84636851098263,0.713659229321438,3.8580332704387e-10,1.60935892880926e-09
ENSBIXG00005021981,273.611318835107,2.15436443721632,0.254397774339646,1.06496295854491e-18,9.1835288244271e-18
ENSBIXG00005022163,3034.89201738309,2.05049962852343,0.214358271002182,5.77230973721323e-23,6.91132075262078e-22
ENSBIXG00005022187,2.22223669338259,2.22001299620859,0.721535576957416,7.93579357421479e-05,0.000185900253662115
ENSBIXG00005022201,16.9640715096072,2.20403457519995,0.418986244903263,5.70345023891276e-09,2.12554346117994e-08
ENSBIXG00005022217,131.629367846754,2.04788913466002,0.269888404028825,1.70604485206781e-15,1.13812437645594e-14
ENSBIXG00005022233,7.86977610437006,2.18470902323294,0.480260070577353,2.2187967642451e-07,7.01720622774762e-07
ENSBIXG00005022244,58.6588147254998,2.78989268050333,0.212059659590392,3.21780135769981e-41,1.36580400693609e-39
ENSBIXG00005022358,4644.41936029613,2.13619839102407,0.161057567144057,1.6521580179695e-41,7.09898931612757e-40
ENSBIXG00005022523,1079.4649022974,7.34556087046761,0.473705294718643,7.83955928007955e-56,8.60132777616276e-54
ENSBIXG00005022617,5508.88149832861,2.88040774240024,0.306259502213118,9.24811253975738e-23,1.09110509225407e-21
ENSBIXG00005022693,600.495540944475,3.38853827931709,0.515600403683688,4.56755047851938e-13,2.47841113834434e-12
ENSBIXG00005022700,507.890132312884,3.87492112040022,0.340948650121623,3.94368778970413e-32,9.36022224372634e-31
ENSBIXG00005022704,275.313956054525,2.15473099681727,0.331547037432722,3.48537773637861e-12,1.74518985680611e-11
ENSBIXG00005022709,245.612355796284,2.0276361733515,0.236907537544928,6.20860780685368e-19,5.47015975709911e-18
ENSBIXG00005022714,19.7863579334004,2.58376251555451,0.876556725785015,6.38795029738156e-05,0.000151512974762503
ENSBIXG00005022724,447.96426749252,2.44613095914033,0.300184316929119,1.01736199091437e-17,8.11517143644313e-17
ENSBIXG00005022779,2.33178075633834,3.08913686899852,0.936163670134356,9.46525099382229e-06,2.49541036099788e-05
ENSBIXG00005022800,75.5638595732432,4.87908042685663,0.438581757483274,4.73987499546741e-31,1.03747953947213e-29
ENSBIXG00005022925,22.2301264790887,5.66923170724283,0.869870463897823,4.5427440307437e-13,2.46648520436738e-12
ENSBIXG00005022961,85.0058499800871,3.14070470673544,0.391913121959792,1.44612263620625e-17,1.13689091431357e-16
ENSBIXG00005022984,1.87203530457446,2.61154425711278,0.688593393706264,2.97835891473511e-06,8.34524112874301e-06
ENSBIXG00005023057,105.539336633198,2.01002807595669,0.338672049647651,1.67977352556215e-10,7.26416686996323e-10
ENSBIXG00005023108,5194.81401535484,2.90210016049288,0.312071742058296,2.45223988347865e-22,2.80704230756463e-21
ENSBIXG00005023151,854.63557565722,4.10861947087714,0.270692541147591,2.58413617023825e-54,2.5760145994175e-52
ENSBIXG00005023181,2.20690462222695,3.86533820265769,0.642138102463317,9.83879864077811e-12,4.74399785208331e-11
ENSBIXG00005023274,2.12926589089497,2.65115210730093,0.648336004063312,8.2573878189623e-07,2.451082703791e-06
ENSBIXG00005023282,2343.77776835169,2.72100648029751,0.330722092149259,3.87819050511972e-18,3.20336332205556e-17
ENSBIXG00005023363,472.510786006415,2.08616880201477,0.269516917702521,4.82427632536619e-16,3.3785427738263e-15
ENSBIXG00005023415,132.11081042411,2.55804095689182,0.190411393508412,9.64946279681542e-43,4.54959131055257e-41
ENSBIXG00005023449,17.099315396691,4.63383446161725,0.53681749574093,2.68322460222563e-20,2.62234471629278e-19
ENSBIXG00005023522,328.293068779685,2.19607034087772,0.290703502586664,1.68200245615689e-15,1.12466588147401e-14
ENSBIXG00005023678,22.3289491378927,2.1956064246592,0.354946092219963,2.48131048352849e-11,1.15832115025835e-10
ENSBIXG00005023802,3329.64451760928,7.50803812175786,0.530392112723088,3.83381871853402e-47,2.44985229101927e-45
ENSBIXG00005023850,1.48567559688378,3.15332938648861,0.841947191435655,1.69151111351545e-06,4.85335713409161e-06
ENSBIXG00005023947,1.51871409088498,2.06137845354615,0.693590588708684,0.000151539621306475,0.000340890869592708
ENSBIXG00005024104,215.999134644145,2.25909470407808,0.306962378540946,6.64843278332216e-15,4.22674598779355e-14
ENSBIXG00005024175,2.65623216784554,2.08931880819294,0.472560636248053,4.83764013080302e-07,1.4725638122816e-06
ENSBIXG00005024565,180.464589312067,6.95717247907879,0.852610059692303,5.06313214973237e-18,4.1254712915498e-17
ENSBIXG00005024577,396.486519418984,2.80279190387451,0.301553831388075,2.8324247537761e-22,3.22530351368304e-21
ENSBIXG00005024586,21.8790920166878,3.72451992543568,0.228834201174108,1.10839332178096e-61,1.68138447812773e-59
ENSBIXG00005024666,6.43875541077047,2.20271428128545,0.469129930763354,1.06025738307311e-07,3.45593984448999e-07
ENSBIXG00005024676,238.106151871228,9.43508875729305,1.42959010894525,1.18959155615818e-14,7.39439216911085e-14
ENSBIXG00005024803,3.30222971639795,2.05151290345273,0.67065114356918,0.000116431809479386,0.000267081251330425
ENSBIXG00005024838,236.006768313015,4.03191444371563,0.36234561423725,5.08391303294857e-31,1.10861078574735e-29
ENSBIXG00005025052,22.926896086398,2.80856145330005,0.253195561739917,2.68659318526382e-30,5.63990591058091e-29
ENSBIXG00005025096,5.31614330886077,3.17733863453146,0.47405666302809,2.39407727960544e-13,1.338182574262e-12
ENSBIXG00005025255,6.69985657789079,4.50864252995994,1.19775413140105,5.28303176138593e-07,1.60087700325478e-06
ENSBIXG00005025375,3.75121369906415,2.58323512986294,0.628357759041851,8.32445990891832e-07,2.46889158638354e-06
ENSBIXG00005025724,4676.38485976317,2.32267935508089,0.378919071953472,2.86402995195363e-11,1.32915675743099e-10
ENSBIXG00005025956,1612.04295289266,2.51418273563964,0.313018053792796,2.43592934957231e-17,1.88363419784083e-16
ENSBIXG00005026017,104.309216812726,2.15101806459952,0.231760587882374,7.20634692891993e-22,7.95662798576002e-21
ENSBIXG00005026023,2.45144139217619,2.83617781927784,0.770540657927968,3.31019553735768e-06,9.23498499107703e-06
ENSBIXG00005026082,235.672109838994,2.41997005476899,0.22635647687252,3.2550770373597e-28,5.80621870314314e-27
ENSBIXG00005026244,1.051456102806,2.19819737462183,0.833402115420119,0.000321111237943947,0.000689365683722884
ENSBIXG00005026437,812.761670923206,3.42149505883115,0.347014671571842,6.30072421309592e-25,8.86420434656922e-24
ENSBIXG00005026556,20.4676295346408,7.01230541502325,0.924605176584577,4.42246102865547e-16,3.10962646694456e-15
ENSBIXG00005026591,6.50223876199811,4.63719945435413,0.849049179410843,1.84955181842736e-10,7.96697724867195e-10
ENSBIXG00005026694,3.75606690676735,2.62810271567395,0.544456063216762,2.81953895792686e-08,9.78453493555482e-08
ENSBIXG00005026755,2.54308819111396,3.02896679339387,0.56942382908107,1.30609602211227e-09,5.19016972796093e-09
ENSBIXG00005026865,44.0401303414808,4.65860414196284,0.73196150016524,8.18681515177177e-13,4.3436432579884e-12
ENSBIXG00005027149,1950.69907099738,2.82009097639451,0.251686656465393,7.53707145511573e-31,1.61727197459402e-29
ENSBIXG00005027229,2.6716637573143,2.30158177227972,0.689388549783977,2.77518443450044e-05,6.89645191735901e-05
ENSBIXG00005027292,5.4685503468011,2.82196049746343,1.01030484523061,7.0926617904612e-05,0.000167390778944994
ENSBIXG00005027301,1.50789188926232,2.09817247584365,0.672897581445529,8.7231482387041e-05,0.000203279883815379
ENSBIXG00005027363,93.2201007847139,6.35094506203068,0.6985173652602,1.453272546544e-21,1.55842573735081e-20
ENSBIXG00005027528,2.1981495744706,2.89738689815247,0.845237036199422,7.79486974790762e-06,2.07131001907461e-05
ENSBIXG00005027544,43.4937082537109,2.86119249447145,0.286817808516517,3.57808694985912e-25,5.10799728643963e-24
ENSBIXG00005027574,500.921118796036,6.54291610422662,0.608224015734989,1.07200681712887e-28,1.99160371936242e-27
ENSBIXG00005027629,1044.84599884148,2.26695761683476,0.325694233133818,1.20715158671302e-13,6.89095531093216e-13
ENSBIXG00005027653,312.328075891619,5.06746830432859,0.60078562762259,1.73779403606827e-19,1.59640952918436e-18
ENSBIXG00005027663,54.9514962063713,5.82501219620563,1.13815500445322,1.40683113211615e-09,5.5726996139342e-09
ENSBIXG00005027879,8.5422183061491,2.19042480738744,0.600217403869096,1.06785617090612e-05,2.79668982156693e-05
ENSBIXG00005027881,387.222161832758,4.09953238935409,0.278282071472257,2.13040083167881e-51,1.74482828679047e-49
ENSBIXG00005027959,0.805170045916625,2.09841283431118,0.87623680078223,0.000754603568881891,0.00153034866997728
ENSBIXG00005028091,105.983148551364,2.35162605235101,0.390793124435261,5.5061462003165e-11,2.48524503142358e-10
ENSBIXG00005028668,1535.48374376817,3.12703570482079,0.265187547935904,6.27909542018768e-34,1.68780923890869e-32
ENSBIXG00005028740,85.0473330293493,2.17428921758617,0.338818208226628,5.77752154115918e-12,2.84072331695383e-11
ENSBIXG00005028788,15.8371453720618,5.33151316830447,0.837404902262773,9.92987164360516e-13,5.22396293192678e-12
ENSBIXG00005028800,1188.73060777548,2.8509257763942,0.276069819480247,9.95283096942669e-27,1.61664000243621e-25
ENSBIXG00005029018,10.4984966979565,5.03729468767021,1.1077897727679,1.84298479560124e-08,6.51354735803559e-08
ENSBIXG00005029026,1808.29350924992,2.50389847333028,0.319476350324399,1.17975675712886e-16,8.65469160139319e-16
ENSBIXG00005029129,113.151558897379,6.11675173682653,0.681919881514195,3.76499774485357e-21,3.91187526259503e-20
ENSBIXG00005029202,777.546777315752,2.23103397328143,0.196596068884905,2.8411635725682e-31,6.29785241721122e-30
ENSBIXG00005029360,6.15675781488139,2.86055484493358,0.457455529536797,6.51647077632433e-12,3.19056504891883e-11
ENSBIXG00005029368,4.10916359440816,2.53230366482245,0.539853677176359,6.33162649521019e-08,2.11681150266274e-07
ENSBIXG00005029424,1.12528335788905,2.14378335126329,0.584303412856199,1.08041744893646e-05,2.82788933183745e-05
ENSBIXG00005029470,2489.90055326636,2.98609911395727,0.372883659225749,1.7830139373657e-17,1.39357876959429e-16
ENSBIXG00005029493,2.12159116064326,3.62130561633314,0.85461806788941,1.34275329980414e-07,4.3402503826354e-07
ENSBIXG00005029595,15.6251444193757,4.73505050782666,1.02445489997792,1.32800955390033e-08,4.7678795364872e-08
ENSBIXG00005029644,69.8881740593602,5.72470518905885,0.661938002891073,4.66833876534587e-20,4.47222239217236e-19
ENSBIXG00005029734,96.8766134381968,2.02681934419562,0.265503110084071,1.24655143193317e-15,8.4352559077091e-15
ENSBIXG00005029871,509.457398148085,2.84174710414774,0.354818355725992,2.05619881954588e-17,1.59992811806324e-16
ENSBIXG00005029934,373.385136118278,3.12463845247548,0.146917790387098,3.52633942768989e-102,7.68962391450626e-99
ENSBIXG00005030026,1948.54473153676,4.75119355244203,0.257498366213738,2.44308007769775e-78,9.68625726259936e-76
ENSBIXG00005030116,5.87217735086252,3.63570154301729,0.599089553781875,8.90412976872423e-12,4.31120021691352e-11
ENSBIXG00005030240,1.99495836710821,3.37199728750699,0.942468248714107,2.47467485137034e-06,6.99914117739229e-06
ENSBIXG00005030272,1.61927265257597,2.0031990523468,0.765628554692728,0.000499519180317791,0.00104310654783862
ENSBIXG00005030286,6394.12872061755,6.08520477783213,0.370497932523162,2.38215096224335e-62,3.77787486693957e-60
ENSBIXG00005030304,116.381614316187,8.12682273196398,0.915619897774824,6.00359980553746e-21,6.14990009439818e-20
ENSBIXG00005030765,5.14130058427513,2.78662169290157,0.614838738374688,9.4057727280995e-08,3.08660092629224e-07
ENSBIXG00005031093,3.20473972888462,2.3883341021473,0.497340084991317,4.56365819221823e-08,1.55372789155439e-07
ENSBIXG00005031346,148.175929543655,4.80216737900231,0.627484983448727,8.85254703839336e-17,6.56043683452728e-16
ENSBIXG00005031399,70.9362209424227,2.90686396395932,0.345495831231662,6.70129245633813e-19,5.87752875318345e-18
ENSBIXG00005031436,318.39879482887,2.96752291018378,0.587552922094614,5.82655868175124e-09,2.1691061929823e-08
ENSBIXG00005031457,9566.62262314154,2.48067579045916,0.236591662806958,2.73334856299553e-27,4.61599861388742e-26
ENSBIXG00005031502,20.6923550549815,3.62928400861951,0.448704768335158,4.63980814480413e-18,3.79294531799944e-17
EP300,5022.09460086727,2.27107292744117,0.130304380236527,1.76137479053653e-69,4.32777228463517e-67
EPAS1,207.244728009337,2.15647089573412,0.268395560774557,4.00951150947126e-17,3.0490814421415e-16
EPB42,15.5673158863923,3.08990807870646,0.811719549253697,1.44003103715116e-06,4.16467862120391e-06
EPHA2,8.95068853104549,2.3318657540033,0.415862711286322,6.57815150710395e-10,2.69379936716968e-09
EPHB3,1.71817847807455,2.86896702033733,0.713226687168581,8.021635768223e-07,2.38354840334306e-06
EPHB4,1.41297407351386,2.57178059956552,0.832841334728168,4.1375780889688e-05,0.000100599372490677
EPN3,1.57573620090502,2.13838792024212,0.935089702578636,0.000917006356274976,0.00184023649893212
EPOP,1.8415535047922,2.14423844020469,0.510746153788136,1.19448920032239e-06,3.48401004842403e-06
EPS8L2,39.4356989951545,2.04136831130509,0.206785748945528,2.9057143312312e-24,3.87539652204345e-23
EREG,59.3815009923294,2.04156042338823,0.627730949739648,6.15863954003897e-05,0.000146392515023818
ERF,438.640704654428,2.5812430876463,0.30893774409307,1.54334535406395e-18,1.31399022458006e-17
ERG,34.1521933375968,3.85473772255792,0.402241934925057,5.96070084484028e-24,7.78909559836994e-23
ERICH5,2.41524218098526,2.4343015473707,0.824998250940649,8.13232869680836e-05,0.000190223215494532
ESYT3,37.9906034615465,5.48160278787088,0.769890304584104,6.71158091596885e-15,4.26533803566763e-14
ETS2,607.182251489738,4.80297097533678,0.368738315918168,4.26009397545566e-41,1.78219039332911e-39
ETV6,583.961649138228,2.73386401960564,0.195278335518065,3.39035793681185e-46,2.04653267154612e-44
EVI2B,4491.31447298804,2.01250301615552,0.218947347423407,2.16499279809746e-21,2.29594525001886e-20
EVPL,3.12319178849399,3.96257095892801,0.611812556110945,5.01254638509148e-13,2.70389213629935e-12
EXOC3L2,9.39543326873001,2.81802340890635,0.425574847298565,6.14608016044748e-13,3.29598427294824e-12
EXTL1,56.3379099653776,2.25636143765927,0.301710498524011,2.71818189184955e-15,1.78938426804964e-14
F11R,281.603334938245,3.40274331098586,0.305422944853192,8.40674769752789e-31,1.79725139195311e-29
F2RL3,3.97703669099116,3.64934610197854,0.730935744964378,3.71926599224289e-09,1.41110472454713e-08
F5,2626.94434766489,2.05070407231269,0.293472438144911,1.46241285352516e-13,8.29112519653767e-13
FAM133A,7.49651736956501,4.66761987696113,0.703270619518588,1.3567016124666e-13,7.70682501774009e-13
FAM135A,210.235091869119,2.8076343639556,0.22942099990717,3.89978062298163e-36,1.21485130299847e-34
FAM167B,40.2867184147923,3.66283775493222,0.42787530952205,8.44346777188916e-20,7.93622280606716e-19
FAM171A1,39.2217264973782,6.34797493817133,0.816909474812526,9.41012836433479e-17,6.96181888531893e-16
FAM171A2,2.89910321691929,2.9169802373995,0.470140960639792,8.31440306795412e-12,4.03799447440032e-11
FAM229A,2.80869041852446,2.16559460040377,0.614023381027041,1.78676944728354e-05,4.56238188054177e-05
FAM83E,1.13088531954224,2.09690627560553,0.854907789392809,0.000650031569220587,0.00133346668921133
FAM8A1,753.603058047206,2.21358715967239,0.193325701011514,9.07687284593145e-32,2.08624567585341e-30
FAP,5.49982218598468,3.30321031785631,0.552423284195718,2.16652591244836e-11,1.01517712980558e-10
FBLIM1,1.5174090951906,2.14205771747358,0.811675733284299,0.00035603299650258,0.000759290418580379
FBLN1,2.7691227581914,4.01936568587732,0.890815015469963,2.86825969735795e-08,9.9456947764678e-08
FBLN2,4.30493754750263,4.03457033340703,0.801055811779697,2.20518679453323e-09,8.55637981108366e-09
FBRS,1437.65769062037,3.7520674175571,0.210722655195417,4.71426217791429e-73,1.39390345243584e-70
FBRSL1,964.624263624451,2.66507806492885,0.149620807506377,1.33202595361042e-72,3.74793431624737e-70
FBXO39,4.54566502063448,3.25995884242872,0.560515866489762,6.04043251590176e-11,2.71796092958231e-10
FBXO41,5.54555700182653,3.1098226613481,0.490426327676165,2.80660833903706e-12,1.41793462132932e-11
FBXW5,363.574741807613,2.08112604207928,0.138215440736999,1.50121662976798e-52,1.32937685818794e-50
FBXW9,12.9988957717816,2.49329581442502,0.258992371250008,1.62919409711428e-23,2.05207877430748e-22
FEV,3.44626866941491,2.52104078788049,0.557710347940447,1.45353978058972e-07,4.67582546051774e-07
FFAR2,30.0216692661572,3.04214461660481,0.437808161618163,5.06884452665137e-14,3.00258039957328e-13
FGF1,3.08064967450373,3.08712178194128,0.678091190946342,5.8121452730131e-08,1.95211540792672e-07
FGF12,2.9332105571872,2.83168959882475,0.675697619469267,4.12408530724935e-07,1.26418323993964e-06
FGF18,1.22399633486805,2.44817105631453,0.801862670163367,5.70564162292367e-05,0.000136237227089931
FGFR1,5.62328777718694,2.60005169695621,0.659952274050922,1.66903589382258e-06,4.79517970483119e-06
FGFRL1,44.3130850541518,3.57914201996123,0.246248329972754,6.5307178566897e-50,4.84801587276391e-48
FGR,3841.25627610934,2.26153048560451,0.256890370862524,4.75801264019049e-20,4.55562736048975e-19
FHIP1B,482.542116896339,2.26834169385351,0.191408572760766,7.57360158975547e-34,2.02640306339393e-32
FHL1,1497.37599531115,3.83514242840409,0.393308744597472,1.18131856748297e-24,1.63038784887187e-23
FHL3,308.576518758071,2.95709030447396,0.283781425998364,3.38349600910421e-27,5.67548921911759e-26
